"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"4120",0.202,3.44777546112119,0.825,0.360662853454255,0.758620689655172,0.894586894586895,0.846153846153846,0.814814814814815,0.153846153846154,0.185185185185185,4.56923076923077,0.188811188811189
"4121",0.707,7.87416661608884,0.825,0.401493967410302,0.461538461538462,0.67578125,0.375,0.9375,0.625,0.0625,6,0.666666666666667
"4122",0.1025,1.94926594629756,0.65,0.428789301716915,0.461538461538462,0.7109375,0.75,0.625,0.25,0.375,2,0.4
"4123",0.2,3.65364747462695,0.8,0.407971301644491,0.714285714285714,0.822802197802198,0.714285714285714,0.846153846153846,0.285714285714286,0.153846153846154,4.64285714285714,0.337662337662338
"4124",0.1225,2.30742152166523,0.725,0.451239664852983,0.666666666666667,0.78125,0.916666666666667,0.642857142857143,0.0833333333333334,0.357142857142857,2.56666666666667,0.12962962962963
"4125",0.9365,10.6105778432036,0.85,0.412366632034828,0.625,0.818333333333333,0.5,0.966666666666667,0.5,0.0333333333333333,15,0.517241379310345
"4126",0.4745,6.95075201278392,0.85,0.377334119351696,0.75,0.807692307692308,0.642857142857143,0.961538461538462,0.357142857142857,0.0384615384615384,16.7142857142857,0.371428571428571
"4127",0.1835,3.32528667511375,0.85,0.362821533716701,0.785714285714286,0.869505494505495,0.785714285714286,0.884615384615385,0.214285714285714,0.115384615384615,6.80952380952381,0.242236024844721
"4128",0.148,2.71174485190416,0.85,0.390487492359413,0.75,0.811912225705329,0.818181818181818,0.862068965517241,0.181818181818182,0.137931034482759,5.93181818181818,0.210909090909091
"4129",0.134,2.54794113208212,0.775,0.418344502283675,0.689655172413793,0.822916666666667,0.833333333333333,0.75,0.166666666666667,0.25,3.33333333333333,0.222222222222222
"4130",0.281,4.20365729412822,0.9,0.302667190432246,0.818181818181818,0.941666666666667,0.9,0.9,0.1,0.1,9,0.111111111111111
"4131",0.24,4.20992760493726,0.85,0.362915711553812,0.727272727272727,0.811011904761905,0.666666666666667,0.928571428571429,0.333333333333333,0.0714285714285714,9.33333333333334,0.358974358974359
"4132",0.4775,5.75248914244846,0.875,0.328869896495064,0.761904761904762,0.933691756272401,0.888888888888889,0.870967741935484,0.111111111111111,0.129032258064516,6.88888888888889,0.127572016460905
"4133",0.17,3.44906240537546,0.775,0.433003364460722,0.709677419354839,0.816,0.733333333333333,0.8,0.266666666666667,0.2,3.66666666666667,0.333333333333333
