"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"912",0.2645,7.50645652478747,0.8,0.421491024743912,0.785714285714286,0.863425925925926,0.916666666666667,0.722222222222222,0.0833333333333334,0.277777777777778,3.3,0.115384615384615
"913",0.2405,7.51887203393903,0.833333333333333,0.460920526666163,0.827586206896552,0.893665158371041,0.923076923076923,0.764705882352941,0.0769230769230769,0.235294117647059,3.92307692307692,0.100591715976331
"914",0.3045,7.06301774478198,0.666666666666667,0.395890888739212,0.375,0.676,0.6,0.68,0.4,0.32,1.875,0.588235294117647
"915",0.2255,6.516809047033,0.833333333333333,0.423783340504268,0.814814814814815,0.894736842105263,1,0.736842105263158,0,0.263157894736842,3.8,0
"916",0.3535,8.49980803735003,0.933333333333333,0.344137382869556,0.875,0.985795454545455,0.875,0.954545454545455,0.125,0.0454545454545454,19.25,0.130952380952381
"917",0.274,7.513462032033,0.766666666666667,0.418630193866623,0.740740740740741,0.866028708133971,0.909090909090909,0.684210526315789,0.0909090909090909,0.315789473684211,2.87878787878788,0.132867132867133
"918",0.287,7.51555905246289,0.866666666666667,0.380043493185699,0.818181818181818,0.9275,0.9,0.85,0.1,0.15,6,0.117647058823529
"919",0.36,8.07212698147898,0.8,0.40687525219665,0.666666666666667,0.833333333333333,0.666666666666667,0.857142857142857,0.333333333333333,0.142857142857143,4.66666666666667,0.388888888888889
"920",0.3945,8.50303175219861,0.866666666666667,0.347672684773065,0.714285714285714,0.923611111111111,0.833333333333333,0.875,0.166666666666667,0.125,6.66666666666667,0.19047619047619
"921",0.2365,7.51278673015425,0.866666666666667,0.467223444994959,0.846153846153846,0.893665158371041,0.846153846153846,0.882352941176471,0.153846153846154,0.117647058823529,7.19230769230769,0.174358974358974
"922",0.3045,7.51602990602234,0.766666666666667,0.385876878379409,0.695652173913043,0.87037037037037,0.888888888888889,0.714285714285714,0.111111111111111,0.285714285714286,3.11111111111111,0.155555555555556
"923",0.141,6.55912230346367,0.666666666666667,0.47353381039009,0.545454545454545,0.682539682539683,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,2,0.5
"924",0.3135,7.52054094865488,0.833333333333333,0.365225273976284,0.705882352941177,0.885416666666667,1,0.791666666666667,0,0.208333333333333,4.8,0
"925",0.125,6.57187868421009,0.7,0.515646374771139,0.571428571428571,0.626984126984127,0.666666666666667,0.714285714285714,0.333333333333333,0.285714285714286,2.33333333333333,0.466666666666667
"926",0.2735,7.5337603080397,0.766666666666667,0.419816306728958,0.666666666666667,0.777777777777778,0.777777777777778,0.761904761904762,0.222222222222222,0.238095238095238,3.26666666666667,0.291666666666667
"927",0.29,7.51471879575079,0.8,0.378552813728636,0.75,0.905,0.9,0.75,0.1,0.25,3.6,0.133333333333333
"928",0.291,8.5154409790359,0.8,0.458107396777831,0.769230769230769,0.790178571428571,0.714285714285714,0.875,0.285714285714286,0.125,5.71428571428571,0.326530612244898
"929",0.2865,7.520936028723,0.766666666666667,0.409697388019572,0.666666666666667,0.740740740740741,0.777777777777778,0.761904761904762,0.222222222222222,0.238095238095238,3.26666666666667,0.291666666666667
"930",0.3065,7.51442442992381,0.866666666666667,0.366359240347156,0.714285714285714,0.854037267080745,0.714285714285714,0.91304347826087,0.285714285714286,0.0869565217391305,8.21428571428571,0.312925170068027
"931",0.1965,6.5240217431384,0.666666666666667,0.469592639857503,0.666666666666667,0.712962962962963,0.833333333333333,0.555555555555556,0.166666666666667,0.444444444444444,1.875,0.3
"932",0.426,9.50446526062623,0.9,0.363697046531107,0.8,0.786931818181818,0.75,0.954545454545455,0.25,0.0454545454545454,16.5,0.261904761904762
"933",0.2615,7.50949928632633,0.866666666666667,0.423598942595992,0.846153846153846,0.9375,0.916666666666667,0.833333333333333,0.0833333333333334,0.166666666666667,5.5,0.1
"934",0.2955,7.52774255840154,0.766666666666667,0.409611845347552,0.695652173913043,0.783068783068783,0.888888888888889,0.714285714285714,0.111111111111111,0.285714285714286,3.11111111111111,0.155555555555556
"935",0.2505,7.52244254995329,0.8,0.439438188715227,0.785714285714286,0.834841628959276,0.846153846153846,0.764705882352941,0.153846153846154,0.235294117647059,3.59615384615385,0.201183431952663
"936",0.2185,6.53387826959737,0.7,0.411771784767763,0.64,0.821022727272727,1,0.590909090909091,0,0.409090909090909,2.44444444444444,0
"937",0.2855,7.51452894558661,0.766666666666667,0.399034652506634,0.695652173913043,0.78,0.8,0.75,0.2,0.25,3.2,0.266666666666667
"938",0.235,7.17280871147264,0.633333333333333,0.459785398348988,0.476190476190476,0.65625,0.625,0.636363636363636,0.375,0.363636363636364,1.71875,0.589285714285714
"939",0.284,7.53051063286175,0.766666666666667,0.439310646427092,0.72,0.7725,0.9,0.7,0.1,0.3,3,0.142857142857143
"940",0.2225,6.51378367964373,0.8,0.421196658441769,0.8,0.886574074074074,1,0.666666666666667,0,0.333333333333333,3,0
"941",0.212,6.51369195043539,0.833333333333333,0.436498309546189,0.827586206896552,0.914351851851852,1,0.722222222222222,0,0.277777777777778,3.6,0
"942",0.299,7.51681387643964,0.866666666666667,0.376047123165563,0.818181818181818,0.917989417989418,1,0.80952380952381,0,0.19047619047619,5.25,0
"943",0.421,8.50883114917066,0.833333333333333,0.379035472462503,0.8,0.873205741626794,0.909090909090909,0.789473684210526,0.0909090909090909,0.210526315789474,4.31818181818182,0.115151515151515
"944",0.285,7.51388873435555,0.9,0.384835479266761,0.869565217391304,0.9425,1,0.85,0,0.15,6.66666666666667,0
"945",0.28,7.51095836405705,0.866666666666667,0.382890413089567,0.777777777777778,0.888888888888889,0.777777777777778,0.904761904761905,0.222222222222222,0.0952380952380952,8.16666666666667,0.245614035087719
"946",0.307,7.51806695724581,0.766666666666667,0.37605754423209,0.695652173913043,0.854497354497354,0.888888888888889,0.714285714285714,0.111111111111111,0.285714285714286,3.11111111111111,0.155555555555556
