"","acc","rmse","f1","sens","spec","fnr","fpr","plr","nlr","best_lambda","FDG_SUV_PT","ADC_PT","FDG_SUV","ADC","FDG_LA","FDG_SA"
"3656",0.764705882352941,0.40842672315566,0.8,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.0299133818908566,0,0,0.321154701929709
"3657",0.882352941176471,0.394241568756817,0.857142857142857,0.857142857142857,0.9,0.142857142857143,0.1,8.57142857142857,0.158730158730159,0.0671960707882346,0,0,0.137653216533362,0,0,0.0953743755072043
"3658",0.705882352941177,0.459214123535808,0.615384615384615,0.5,0.666666666666667,0.5,0.333333333333333,1.5,0.75,0.0671960707882346,0,-0.000509536292222507,0.0653647561277292,0,0.0203772764584308,0.253413150194768
"3659",0.823529411764706,0.389893194094126,0.727272727272727,0.8,0.909090909090909,0.2,0.0909090909090909,8.8,0.22,0.0671960707882346,0,0,0.102744166543513,0,0,0.145647654427621
"3660",0.823529411764706,0.379247496899635,0.823529411764706,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.108710681173579,0,0,0.0928955200948143
"3661",0.647058823529412,0.41471430056412,0.5,0.6,0.8,0.4,0.2,3,0.5,0.0671960707882346,0,0,0.0898201483829561,-0.000350143558685294,0,0.271223202554705
"3662",0.705882352941177,0.421594256930516,0.666666666666667,0.555555555555556,0.636363636363636,0.444444444444444,0.363636363636364,1.52777777777778,0.698412698412698,0.0671960707882346,0,0,0.124363322607312,-0.000400228674019814,0,0.117141878158191
"3663",0.764705882352941,0.450186689277599,0.75,0.6,0.636363636363636,0.4,0.363636363636364,1.65,0.628571428571429,0.0671960707882346,0,-0.00106970125603779,0.0644821338933576,0,0,0.17416862215158
"3664",0.764705882352941,0.41488096636326,0.75,0.666666666666667,0.7,0.333333333333333,0.3,2.22222222222222,0.476190476190476,0.0671960707882346,0,0,0.103196649511355,-0.000194407317446355,0,0.170641084258011
"3665",0.764705882352941,0.394640950162832,0.75,0.857142857142857,0.875,0.142857142857143,0.125,6.85714285714286,0.163265306122449,0.0671960707882346,0,-0.000482772756838968,0.124595290266582,0,0,0.174864327376779
"3666",0.764705882352941,0.449715763726268,0.75,0.6,0.636363636363636,0.4,0.363636363636364,1.65,0.628571428571429,0.0671960707882346,0,0,0.174023694789917,-0.00118865079389375,0,0.0725645979955892
"3667",0.647058823529412,0.463744193426812,0.625,0.714285714285714,0.75,0.285714285714286,0.25,2.85714285714286,0.380952380952381,0.0671960707882346,0,0,0.0106809944497757,-0.000535104690896049,0,0.331931321765117
"3668",0.647058823529412,0.403524712967607,0.571428571428571,0.666666666666667,0.777777777777778,0.333333333333333,0.222222222222222,3,0.428571428571429,0.0671960707882346,0,0,0.101216398762102,0,0,0.187813575270707
"3669",0.647058823529412,0.449005825360806,0.666666666666667,0.75,0.714285714285714,0.25,0.285714285714286,2.625,0.35,0.0671960707882346,0,0,0.222712358905428,0,0,0.0500091313232543
"3670",0.705882352941177,0.434143149091683,0.545454545454545,0.6,0.818181818181818,0.4,0.181818181818182,3.3,0.488888888888889,0.0671960707882346,0,0,0.0582259709780402,0,0,0.346051798645337
"3671",0.823529411764706,0.384518207396196,0.769230769230769,0.833333333333333,0.9,0.166666666666667,0.1,8.33333333333334,0.185185185185185,0.0671960707882346,0,0,0.1100911220288,0,0,0.198851807568627
"3672",0.588235294117647,0.500166683392375,0.588235294117647,0.555555555555556,0.555555555555556,0.444444444444444,0.444444444444444,1.25,0.8,0.0671960707882346,0,-0.00208956594851967,0.00651959180385042,0,0,0.263456495844507
"3673",0.705882352941177,0.431051514400834,0.666666666666667,0.714285714285714,0.777777777777778,0.285714285714286,0.222222222222222,3.21428571428571,0.36734693877551,0.0671960707882346,0,0,0.171320050880037,0,0,0.0833210194609662
"3674",0.647058823529412,0.482495795131554,0.5,0.5,0.727272727272727,0.5,0.272727272727273,1.83333333333333,0.6875,0.0671960707882346,-0.00404212094395386,0,0.301370503059717,0,0,0
"3675",0.764705882352941,0.416235901576399,0.666666666666667,0.8,0.9,0.2,0.1,8,0.222222222222222,0.0671960707882346,0,0,0.206180760970381,-0.000659085008098948,0,0.0484831785484876
"3676",0.764705882352941,0.430270006346499,0.666666666666667,0.571428571428571,0.75,0.428571428571429,0.25,2.28571428571429,0.571428571428572,0.0671960707882346,0,-0.000261407441357661,0.122557930410977,0,0.0371585102079013,0.114191747967425
"3677",0.647058823529412,0.474828523188017,0.5,0.6,0.8,0.4,0.2,3,0.5,0.0671960707882346,0,0,0.137856335386325,0,0,0.307187723798062
"3678",0.647058823529412,0.435384766980789,0.666666666666667,0.75,0.714285714285714,0.25,0.285714285714286,2.625,0.35,0.0671960707882346,0,0,0.0374726603248422,-0.00159500031429456,0,0.33604977559626
"3679",0.823529411764706,0.448358304851837,0.823529411764706,0.7,0.7,0.3,0.3,2.33333333333333,0.428571428571429,0.0671960707882346,0,0,0.116225917857885,-0.000755480993692051,0.00562463290037314,0.0207974941473945
"3680",0.470588235294118,0.526728109962314,0.526315789473684,0.714285714285714,0.6,0.285714285714286,0.4,1.78571428571429,0.476190476190476,0.0671960707882346,0,0,0.0194565094174541,-0.000896097615020891,0,0.435978824227785
"3681",0.941176470588235,0.346687079910342,0.923076923076923,1,1,0,0,Inf,0,0.0671960707882346,0,0,0.0660650908158311,0,0,0.136564542644426
"3682",0.588235294117647,0.507227061646843,0.533333333333333,0.444444444444444,0.545454545454545,0.555555555555556,0.454545454545455,0.977777777777778,1.01851851851852,0.0671960707882346,0,0,0.322537233877351,-0.000440760790131627,0,0.00959813714631301
